source,source_url,source_revision,source_row,observed_at,league,season,date,home_team,away_team,ft_home_goals,ft_away_goals,ft_result,ht_home_goals,ht_away_goals,ht_result,round,score_period,home_team_raw,away_team_raw
footballcsv/cache.footballdata,https://raw.githubusercontent.com/footballcsv/cache.footballdata/f43a2aa0c65fb061c87e9541e7a567dd58ff933a/2018/no.1.csv,f43a2aa0c65fb061c87e9541e7a567dd58ff933a,87,2026-09-04T07:11:40.897Z,Eliteserien,2018,2018-05-21,Start,Bodo/Glimt,1,0,H,,,,,source_reported_FT,Start,Bodo/Glimt
footballcsv/cache.footballdata,https://raw.githubusercontent.com/footballcsv/cache.footballdata/f43a2aa0c65fb061c87e9541e7a567dd58ff933a/2018/no.1.csv,f43a2aa0c65fb061c87e9541e7a567dd58ff933a,88,2026-09-04T07:11:40.897Z,Eliteserien,2018,2018-05-21,Tromso,Valerenga,3,0,H,,,,,source_reported_FT,Tromso,Valerenga
footballcsv/cache.footballdata,https://raw.githubusercontent.com/footballcsv/cache.footballdata/f43a2aa0c65fb061c87e9541e7a567dd58ff933a/2018/no.1.csv,f43a2aa0c65fb061c87e9541e7a567dd58ff933a,90,2026-09-04T07:11:40.897Z,Eliteserien,2018,2018-05-26,Valerenga,Lillestrom,1,0,H,,,,,source_reported_FT,Valerenga,Lillestrom
footballcsv/cache.footballdata,https://raw.githubusercontent.com/footballcsv/cache.footballdata/f43a2aa0c65fb061c87e9541e7a567dd58ff933a/2018/no.1.csv,f43a2aa0c65fb061c87e9541e7a567dd58ff933a,91,2026-09-04T07:11:40.897Z,Eliteserien,2018,2018-05-27,Bodo/Glimt,Ranheim,4,0,H,,,,,source_reported_FT,Bodo/Glimt,Ranheim
footballcsv/cache.footballdata,https://raw.githubusercontent.com/footballcsv/cache.footballdata/f43a2aa0c65fb061c87e9541e7a567dd58ff933a/2018/no.1.csv,f43a2aa0c65fb061c87e9541e7a567dd58ff933a,92,2026-09-04T07:11:40.897Z,Eliteserien,2018,2018-05-27,Haugesund,Tromso,1,0,H,,,,,source_reported_FT,Haugesund,Tromso
footballcsv/cache.footballdata,https://raw.githubusercontent.com/footballcsv/cache.footballdata/f43a2aa0c65fb061c87e9541e7a567dd58ff933a/2018/no.1.csv,f43a2aa0c65fb061c87e9541e7a567dd58ff933a,93,2026-09-04T07:11:40.897Z,Eliteserien,2018,2018-05-27,Molde,Start,3,1,H,,,,,source_reported_FT,Molde,Start
footballcsv/cache.footballdata,https://raw.githubusercontent.com/footballcsv/cache.footballdata/f43a2aa0c65fb061c87e9541e7a567dd58ff933a/2018/no.1.csv,f43a2aa0c65fb061c87e9541e7a567dd58ff933a,94,2026-09-04T07:11:40.897Z,Eliteserien,2018,2018-05-27,Odd,Kristiansund,1,2,A,,,,,source_reported_FT,Odd,Kristiansund
footballcsv/cache.footballdata,https://raw.githubusercontent.com/footballcsv/cache.footballdata/f43a2aa0c65fb061c87e9541e7a567dd58ff933a/2018/no.1.csv,f43a2aa0c65fb061c87e9541e7a567dd58ff933a,96,2026-09-04T07:11:40.897Z,Eliteserien,2018,2018-05-27,Rosenborg,Brann,1,2,A,,,,,source_reported_FT,Rosenborg,Brann
footballcsv/cache.footballdata,https://raw.githubusercontent.com/footballcsv/cache.footballdata/f43a2aa0c65fb061c87e9541e7a567dd58ff933a/2018/no.1.csv,f43a2aa0c65fb061c87e9541e7a567dd58ff933a,95,2026-09-04T07:11:40.897Z,Eliteserien,2018,2018-05-27,Stromsgodset,Sandefjord,2,0,H,,,,,source_reported_FT,Stromsgodset,Sandefjord
footballcsv/cache.footballdata,https://raw.githubusercontent.com/footballcsv/cache.footballdata/f43a2aa0c65fb061c87e9541e7a567dd58ff933a/2018/no.1.csv,f43a2aa0c65fb061c87e9541e7a567dd58ff933a,97,2026-09-04T07:11:40.897Z,Eliteserien,2018,2018-05-28,Sarpsborg 08,Stabaek,4,2,H,,,,,source_reported_FT,Sarpsborg 08,Stabaek
footballcsv/cache.footballdata,https://raw.githubusercontent.com/footballcsv/cache.footballdata/f43a2aa0c65fb061c87e9541e7a567dd58ff933a/2018/no.1.csv,f43a2aa0c65fb061c87e9541e7a567dd58ff933a,98,2026-09-04T07:11:40.897Z,Eliteserien,2018,2018-06-09,Kristiansund,Molde,1,0,H,,,,,source_reported_FT,Kristiansund,Molde
footballcsv/cache.footballdata,https://raw.githubusercontent.com/footballcsv/cache.footballdata/f43a2aa0c65fb061c87e9541e7a567dd58ff933a/2018/no.1.csv,f43a2aa0c65fb061c87e9541e7a567dd58ff933a,104,2026-09-04T07:11:40.897Z,Eliteserien,2018,2018-06-10,Brann,Valerenga,0,0,D,,,,,source_reported_FT,Brann,Valerenga
footballcsv/cache.footballdata,https://raw.githubusercontent.com/footballcsv/cache.footballdata/f43a2aa0c65fb061c87e9541e7a567dd58ff933a/2018/no.1.csv,f43a2aa0c65fb061c87e9541e7a567dd58ff933a,99,2026-09-04T07:11:40.897Z,Eliteserien,2018,2018-06-10,Lillestrom,Odd,0,0,D,,,,,source_reported_FT,Lillestrom,Odd
footballcsv/cache.footballdata,https://raw.githubusercontent.com/footballcsv/cache.footballdata/f43a2aa0c65fb061c87e9541e7a567dd58ff933a/2018/no.1.csv,f43a2aa0c65fb061c87e9541e7a567dd58ff933a,100,2026-09-04T07:11:40.897Z,Eliteserien,2018,2018-06-10,Ranheim,Sarpsborg 08,2,1,H,,,,,source_reported_FT,Ranheim,Sarpsborg 08
footballcsv/cache.footballdata,https://raw.githubusercontent.com/footballcsv/cache.footballdata/f43a2aa0c65fb061c87e9541e7a567dd58ff933a/2018/no.1.csv,f43a2aa0c65fb061c87e9541e7a567dd58ff933a,101,2026-09-04T07:11:40.897Z,Eliteserien,2018,2018-06-10,Sandefjord,Haugesund,0,2,A,,,,,source_reported_FT,Sandefjord,Haugesund
footballcsv/cache.footballdata,https://raw.githubusercontent.com/footballcsv/cache.footballdata/f43a2aa0c65fb061c87e9541e7a567dd58ff933a/2018/no.1.csv,f43a2aa0c65fb061c87e9541e7a567dd58ff933a,102,2026-09-04T07:11:40.897Z,Eliteserien,2018,2018-06-10,Stabaek,Bodo/Glimt,0,0,D,,,,,source_reported_FT,Stabaek,Bodo/Glimt
footballcsv/cache.footballdata,https://raw.githubusercontent.com/footballcsv/cache.footballdata/f43a2aa0c65fb061c87e9541e7a567dd58ff933a/2018/no.1.csv,f43a2aa0c65fb061c87e9541e7a567dd58ff933a,103,2026-09-04T07:11:40.897Z,Eliteserien,2018,2018-06-10,Start,Stromsgodset,1,1,D,,,,,source_reported_FT,Start,Stromsgodset
footballcsv/cache.footballdata,https://raw.githubusercontent.com/footballcsv/cache.footballdata/f43a2aa0c65fb061c87e9541e7a567dd58ff933a/2018/no.1.csv,f43a2aa0c65fb061c87e9541e7a567dd58ff933a,105,2026-09-04T07:11:40.897Z,Eliteserien,2018,2018-06-11,Tromso,Rosenborg,2,1,H,,,,,source_reported_FT,Tromso,Rosenborg
footballcsv/cache.footballdata,https://raw.githubusercontent.com/footballcsv/cache.footballdata/f43a2aa0c65fb061c87e9541e7a567dd58ff933a/2018/no.1.csv,f43a2aa0c65fb061c87e9541e7a567dd58ff933a,106,2026-09-04T07:11:40.897Z,Eliteserien,2018,2018-06-23,Molde,Stabaek,3,0,H,,,,,source_reported_FT,Molde,Stabaek
footballcsv/cache.footballdata,https://raw.githubusercontent.com/footballcsv/cache.footballdata/f43a2aa0c65fb061c87e9541e7a567dd58ff933a/2018/no.1.csv,f43a2aa0c65fb061c87e9541e7a567dd58ff933a,107,2026-09-04T07:11:40.897Z,Eliteserien,2018,2018-06-24,Bodo/Glimt,Sandefjord,1,1,D,,,,,source_reported_FT,Bodo/Glimt,Sandefjord
